gg,250
ez,128
u,95
i,93
lol,90
wp,84
you,74
xd,72
report,68
me,67
mid,66
game,56
no,54
a,52
is,51
end,51
and,50
ty,47
to,46
haha,44
d,42
this,42
my,41
so,40
team,39
go,39
the,39
for,35
are,33
pls,32
we,32
just,31
he,29
what,29
fuck,29
commend,29
that,29
dont,29
in,28
it,27
sf,27
ok,27
ggwp,26
fucking,26
its,25
im,24
can,24
of,23
all,23
am,23
wtf,23
nice,22
not,22
how,22
noob,22
afk,22
why,22
v,21
ya,20
on,20
have,20
e,20
de,20
time,20
with,19
wait,19
carry,19
your,19
g,19
4,18
pudge,18
na,17
3,17
1,17
die,16
please,16
rofl,16
do,16
like,16
kill,16
pro,16
win,15
hahaha,15
sad,15
oh,15
que,15
plz,14
tinker,14
cant,14
want,13
guys,13
play,13
thx,13
gege,13
farm,13
2,13
next,12
was,12
at,12
min,12
good,12
o,12
y,12
ne,12
but,12
yes,12
come,12
too,12
know,12
see,12
dota,11
5,11
ur,11
n,11
him,11
jaja,11
get,11
then,11
will,10
ff,10
lost,10
well,10
pick,10
fun,10
they,10
shit,10
who,10
la,10
bad,10
or,9
mi,9
got,9
now,9
idiot,9
if,9
let,9
slark,9
man,9
be,9
hahah,9
base,9
gl,9
sniper,9
top,9
def,9
s,9
drow,9
even,9
still,9
bb,8
dude,8
best,8
stupid,8
really,8
feed,8
did,8
0,8
luna,8
es,8
bro,8
hes,8
free,8
hard,8
tem,8
ta,8
lmao,8
pa,8
one,8
here,8
luck,8
lose,8
blame,7
invoker,7
stop,7
dick,7
had,7
sven,7
storm,7
off,7
viper,7
last,7
kid,7
te,7
aa,7
doing,7
el,7
fast,7
again,7
easy,7
up,7
omg,7
mmr,7
thats,7
didnt,7
creeps,7
happy,7
safe,6
kak,6
items,6
lul,6
invo,6
down,6
useless,6
buy,6
vs,6
jogo,6
od,6
trash,6
first,6
axe,6
cm,6
tu,6
10,6
kk,6
always,6
mean,6
mad,6
al,6
leave,6
retard,6
more,6
doesnt,5
need,5
stfu,5
retarded,5
never,5
mirana,5
many,5
medusa,5
solo,5
idk,5
offlane,5
kkk,5
vi,5
ancient,5
talk,5
esse,5
another,5
bitch,5
wow,5
coming,5
player,5
sup,5
cancer,5
sorry,5
lina,5
suck,5
us,5
bane,5
where,5
jugg,5
ye,5
iama,5
pause,5
legion,5
yeah,5
hf,5
party,5
already,5
look,5
try,5
care,5
whats,5
lion,5
ti,5
an,5
dogs,5
dc,5
waiting,5
problem,4
bkb,4
shaker,4
tak,4
yep,4
pc,4
yea,4
okay,4
troll,4
out,4
shut,4
there,4
hahahah,4
pussy,4
much,4
bg,4
nah,4
sure,4
least,4
lane,4
pra,4
ele,4
jungle,4
bot,4
hc,4
love,4
feel,4
su,4
void,4
thanks,4
ko,4
main,4
em,4
hero,4
da,4
comend,4
um,4
pud,4
hijo,4
tusk,4
his,4
puta,4
games,4
p,4
lifestealer,4
new,4
c,4
great,4
wont,4
ofc,4
some,4
fight,4
gj,4
se,4
only,4
19,4
wut,4
ulti,4
thank,4
chill,4
give,4
caia,4
playing,4
ward,4
life,4
ahaha,4
rip,4
make,4
deff,4
support,4
gpm,4
use,4
noobs,4
going,4
reason,4
wards,4
coz,4
when,4
baka,4
gon,4
back,4
these,4
minute,4
take,4
push,4
finish,4
meu,4
cock,4
rubick,4
mo,4
hit,4
bs,4
any,3
qop,3
worth,3
eto,3
cmon,3
idi,3
tanga,3
done,3
as,3
ill,3
reported,3
farming,3
nothing,3
pz,3
wk,3
help,3
ese,3
bash,3
hate,3
hey,3
said,3
asshole,3
ser,3
mais,3
f,3
hi,3
comeback,3
wo,3
plzz,3
does,3
players,3
chen,3
ahahaha,3
vam,3
by,3
venge,3
chod,3
ke,3
tho,3
tam,3
from,3
ezz,3
mil,3
strong,3
low,3
un,3
meta,3
maybe,3
z,3
were,3
sick,3
15,3
friend,3
about,3
ni,3
por,3
sec,3
lucky,3
kebab,3
mother,3
god,3
control,3
net,3
also,3
russian,3
sumiya,3
offline,3
waited,3
k,3
abandon,3
q,3
feeding,3
our,3
lvl,3
9,3
1v1,3
tiny,3
than,3
dead,3
w,3
con,3
swap,3
doto,3
sell,3
son,3
perra,3
everyone,3
cyka,3
dulan,3
item,3
cry,3
d2,3
tp,3
killed,3
hhahaha,3
lc,3
supp,3
should,3
pl,3
sir,3
blood,3
run,3
suka,3
currently,3
daun,3
youre,3
np,3
mk,3
gank,3
feeling,3
ranked,3
tava,3
won,3
outplayed,3
idc,3
xaxa,3
zeus,3
cunt,3
bye,3
dumb,3
glhf,3
treant,3
como,3
slow,3
enemy,3
tell,3
ina,3
sry,3
big,3
crash,3
ffs,3
2k,3
ck,3
fica,3
cent,3
vac,3
bh,2
rr,2
tnx,2
1k,2
arcontes,2
po,2
und,2
remake,2
t,2
rampage,2
kunkka,2
clok,2
tvoey,2
funny,2
calm,2
lp,2
wowo,2
ramp,2
wd,2
etot,2
times,2
once,2
yah,2
voker,2
meepo,2
happen,2
arrow,2
25,2
played,2
rs,2
wanted,2
space,2
eu,2
deve,2
line,2
mas,2
ruim,2
dusa,2
acc,2
buyers,2
spasibo,2
legend,2
herald,2
3k,2
pf,2
pegou,2
words,2
mom,2
hurt,2
happened,2
